city_id,country_id,forecast_time,temperature,forecast,rain_in_last_3h,wind_speed,retrieval_time
2,31,2024-01-20,281.81,Rain,3.38,10.14,2024-01-19
2,31,2024-01-20,284.83,Rain,1.39,11.36,2024-01-19
2,31,2024-01-20,285.07,Clouds,0,12.43,2024-01-19
2,31,2024-01-20,285.08,Clouds,0,12.52,2024-01-19
2,31,2024-01-20,285.1,Clouds,0,10.91,2024-01-19
2,31,2024-01-20,284.22,Clouds,0,8.38,2024-01-19
2,31,2024-01-20,284,Clear,0,6.99,2024-01-19
2,31,2024-01-21,283.73,Clear,0,5.92,2024-01-19
2,31,2024-01-21,283.32,Clear,0,4.29,2024-01-19
2,31,2024-01-21,283.13,Clear,0,3.74,2024-01-19
2,31,2024-01-21,284.37,Clear,0,3.64,2024-01-19
2,31,2024-01-21,284.98,Clear,0,3.07,2024-01-19
2,31,2024-01-21,284.91,Clouds,0,3.67,2024-01-19
2,31,2024-01-21,284.05,Clouds,0,2.6,2024-01-19
2,31,2024-01-21,284.07,Clear,0,3.63,2024-01-19
2,31,2024-01-22,284.05,Clear,0,4.3,2024-01-19
2,31,2024-01-22,283.93,Clear,0,3.77,2024-01-19
2,31,2024-01-22,283.71,Clear,0,3.33,2024-01-19
2,31,2024-01-22,285.23,Clear,0,6.29,2024-01-19
2,31,2024-01-22,287.17,Clear,0,6.81,2024-01-19
2,31,2024-01-22,287.42,Clouds,0,3.59,2024-01-19
2,31,2024-01-22,286.12,Clouds,0,3.21,2024-01-19
2,31,2024-01-22,285.83,Clouds,0,2.39,2024-01-19
2,31,2024-01-23,286.49,Clouds,0,2.29,2024-01-19
2,31,2024-01-23,286.58,Clouds,0,1.43,2024-01-19
2,31,2024-01-23,286.01,Clouds,0,0.94,2024-01-19
2,31,2024-01-23,286.76,Clouds,0,2.97,2024-01-19
2,31,2024-01-23,287.52,Clouds,0,2.56,2024-01-19
2,31,2024-01-23,287.43,Clouds,0,1.58,2024-01-19
2,31,2024-01-23,285.9,Clouds,0,0.95,2024-01-19
2,31,2024-01-23,285.88,Clouds,0,1.91,2024-01-19
2,31,2024-01-24,286.07,Clouds,0,3.52,2024-01-19
2,31,2024-01-24,286.21,Clouds,0,2.31,2024-01-19
2,31,2024-01-24,286.44,Clouds,0,3.96,2024-01-19
3,21,2024-01-19,268.44,Clear,0,1.16,2024-01-19
3,21,2024-01-19,270.25,Clear,0,0.84,2024-01-19
3,21,2024-01-19,272.05,Clear,0,1.03,2024-01-19
3,21,2024-01-19,270.41,Clouds,0,1.06,2024-01-19
3,21,2024-01-19,269.65,Clouds,0,0.7,2024-01-19
3,21,2024-01-20,269.4,Clouds,0,0.64,2024-01-19
3,21,2024-01-20,269,Clouds,0,0.49,2024-01-19
3,21,2024-01-20,268.63,Clouds,0,0.58,2024-01-19
3,21,2024-01-20,270.52,Clouds,0,1.25,2024-01-19
3,21,2024-01-20,274.08,Clouds,0,1.57,2024-01-19
3,21,2024-01-20,273.87,Clouds,0,0.91,2024-01-19
3,21,2024-01-20,270.98,Clouds,0,1.88,2024-01-19
3,21,2024-01-20,271.81,Clouds,0,2.32,2024-01-19
3,21,2024-01-21,272.53,Clouds,0,2.86,2024-01-19
3,21,2024-01-21,272.84,Clouds,0,3.25,2024-01-19
3,21,2024-01-21,273.71,Rain,0.13,3.61,2024-01-19
3,21,2024-01-21,274.96,Rain,0.25,4.7,2024-01-19
3,21,2024-01-21,277.18,Clouds,0,5.17,2024-01-19
3,21,2024-01-21,278.5,Clouds,0,5.83,2024-01-19
3,21,2024-01-21,279.3,Clouds,0,6.58,2024-01-19
3,21,2024-01-21,280.07,Clouds,0,7.32,2024-01-19
3,21,2024-01-22,281.29,Clouds,0,8.27,2024-01-19
3,21,2024-01-22,282.92,Rain,1.46,9.82,2024-01-19
3,21,2024-01-22,282.73,Rain,1.15,9.96,2024-01-19
3,21,2024-01-22,283.43,Rain,0.78,9.16,2024-01-19
3,21,2024-01-22,285.36,Rain,1.75,9.26,2024-01-19
3,21,2024-01-22,283.39,Clouds,0,6.9,2024-01-19
3,21,2024-01-22,281.29,Clouds,0,5.18,2024-01-19
3,21,2024-01-22,279.82,Clouds,0,4.29,2024-01-19
3,21,2024-01-23,279.11,Clouds,0,4.11,2024-01-19
3,21,2024-01-23,278.47,Clouds,0,3.37,2024-01-19
3,21,2024-01-23,279.13,Clouds,0,4.21,2024-01-19
3,21,2024-01-23,279.69,Clouds,0,5.07,2024-01-19
3,21,2024-01-23,281.93,Clouds,0,6.77,2024-01-19
3,21,2024-01-23,283.6,Clouds,0,7.02,2024-01-19
3,21,2024-01-23,284.35,Clouds,0,6.57,2024-01-19
3,21,2024-01-23,285.39,Rain,0.27,6.42,2024-01-19
3,21,2024-01-24,286.05,Clouds,0,6.37,2024-01-19
3,21,2024-01-24,286.18,Clouds,0,6.36,2024-01-19
3,21,2024-01-24,285.87,Clouds,0,5.8,2024-01-19
4,30,2024-01-19,272.7,Clouds,0,4.77,2024-01-19
4,30,2024-01-19,273.52,Clouds,0,5.62,2024-01-19
4,30,2024-01-19,274.2,Clouds,0,6.55,2024-01-19
4,30,2024-01-19,274.47,Clouds,0,7.44,2024-01-19
4,30,2024-01-19,274.4,Clouds,0,7.42,2024-01-19
4,30,2024-01-20,274.64,Clouds,0,7.5,2024-01-19
4,30,2024-01-20,274.02,Clouds,0,6.86,2024-01-19
4,30,2024-01-20,273.82,Clouds,0,6.6,2024-01-19
4,30,2024-01-20,273.94,Clouds,0,6.16,2024-01-19
4,30,2024-01-20,274.99,Clouds,0,6.2,2024-01-19
4,30,2024-01-20,274.69,Clouds,0,5.02,2024-01-19
4,30,2024-01-20,273.26,Clouds,0,4.58,2024-01-19
4,30,2024-01-20,272.74,Clouds,0,4.2,2024-01-19
4,30,2024-01-21,272.78,Clouds,0,4.06,2024-01-19
4,30,2024-01-21,272.51,Clouds,0,3.33,2024-01-19
4,30,2024-01-21,272.67,Clouds,0,3.97,2024-01-19
4,30,2024-01-21,274.38,Clouds,0,5.05,2024-01-19
4,30,2024-01-21,276.04,Clouds,0,5.98,2024-01-19
4,30,2024-01-21,275.95,Clouds,0,5.95,2024-01-19
4,30,2024-01-21,276.32,Clouds,0,6.46,2024-01-19
4,30,2024-01-21,277.15,Clouds,0,7.41,2024-01-19
4,30,2024-01-22,278.32,Clouds,0,8.6,2024-01-19
4,30,2024-01-22,280.1,Rain,1.32,9.44,2024-01-19
4,30,2024-01-22,281.68,Rain,4.63,10.38,2024-01-19
4,30,2024-01-22,281.71,Rain,0.25,9.53,2024-01-19
4,30,2024-01-22,282.01,Rain,0.35,8.52,2024-01-19
4,30,2024-01-22,280.53,Rain,3.35,5.03,2024-01-19
4,30,2024-01-22,279.69,Rain,0.64,6.22,2024-01-19
4,30,2024-01-22,279.06,Clouds,0,7.5,2024-01-19
4,30,2024-01-23,278.99,Rain,0.36,8.03,2024-01-19
4,30,2024-01-23,278.75,Rain,0.35,7.22,2024-01-19
4,30,2024-01-23,278.52,Rain,0.24,6.41,2024-01-19
4,30,2024-01-23,278.18,Rain,0.11,5.92,2024-01-19
4,30,2024-01-23,279.17,Clouds,0,5.77,2024-01-19
4,30,2024-01-23,279.06,Clouds,0,5.67,2024-01-19
4,30,2024-01-23,279.13,Rain,1.09,7.13,2024-01-19
4,30,2024-01-23,281.65,Rain,2.32,8.68,2024-01-19
4,30,2024-01-24,284.94,Rain,0.71,9.96,2024-01-19
4,30,2024-01-24,283.19,Rain,0.8,9.85,2024-01-19
4,30,2024-01-24,281.08,Rain,0.25,9.61,2024-01-19
5,31,2024-01-19,284.56,Rain,7.53,6.57,2024-01-19
5,31,2024-01-19,284.09,Rain,2.32,4.58,2024-01-19
5,31,2024-01-19,283.33,Rain,2.07,4.52,2024-01-19
5,31,2024-01-19,282.06,Rain,2.12,4.36,2024-01-19
5,31,2024-01-19,280.95,Rain,4.85,4.9,2024-01-19
5,31,2024-01-20,281.38,Rain,2.86,4.26,2024-01-19
5,31,2024-01-20,281.91,Clouds,0,2.53,2024-01-19
5,31,2024-01-20,282.31,Clouds,0,3.34,2024-01-19
5,31,2024-01-20,282.72,Clouds,0,2.35,2024-01-19
5,31,2024-01-20,284.1,Clouds,0,2.55,2024-01-19
5,31,2024-01-20,283.95,Clear,0,2.86,2024-01-19
5,31,2024-01-20,283.46,Clouds,0,2.05,2024-01-19
5,31,2024-01-20,283.2,Clouds,0,1.73,2024-01-19
5,31,2024-01-21,282.77,Clouds,0,2.97,2024-01-19
5,31,2024-01-21,282.35,Clouds,0,2.79,2024-01-19
5,31,2024-01-21,282,Clouds,0,2.35,2024-01-19
5,31,2024-01-21,282.32,Clouds,0,2.17,2024-01-19
5,31,2024-01-21,284.54,Clouds,0,2.42,2024-01-19
5,31,2024-01-21,285.8,Clear,0,3.38,2024-01-19
5,31,2024-01-21,284.88,Clear,0,3.27,2024-01-19
5,31,2024-01-21,284.29,Clear,0,3.79,2024-01-19
5,31,2024-01-22,283.26,Clouds,0,3.98,2024-01-19
5,31,2024-01-22,282.65,Clear,0,3.95,2024-01-19
5,31,2024-01-22,282.31,Clear,0,3.65,2024-01-19
5,31,2024-01-22,283.23,Clouds,0,3.16,2024-01-19
5,31,2024-01-22,286.45,Clouds,0,3.66,2024-01-19
5,31,2024-01-22,287.83,Clouds,0,3.54,2024-01-19
5,31,2024-01-22,286.45,Clouds,0,0.87,2024-01-19
5,31,2024-01-22,285.51,Clouds,0,1.35,2024-01-19
5,31,2024-01-23,284.73,Clouds,0,2.25,2024-01-19
5,31,2024-01-23,284.17,Clouds,0,1.76,2024-01-19
5,31,2024-01-23,283.87,Clouds,0,3.05,2024-01-19
5,31,2024-01-23,284.7,Clouds,0,0.92,2024-01-19
5,31,2024-01-23,286.74,Clouds,0,0.67,2024-01-19
5,31,2024-01-23,288.15,Clouds,0,2.01,2024-01-19
5,31,2024-01-23,286.18,Clouds,0,1.83,2024-01-19
5,31,2024-01-23,285.81,Clear,0,1.95,2024-01-19
5,31,2024-01-24,285.48,Clouds,0,2.59,2024-01-19
5,31,2024-01-24,285.21,Clouds,0,2.74,2024-01-19
5,31,2024-01-24,285.16,Clouds,0,2.45,2024-01-19
6,30,2024-01-19,270.4,Clouds,0,2.86,2024-01-19
6,30,2024-01-19,271.06,Snow,0,3,2024-01-19
6,30,2024-01-19,271.14,Snow,0,1.62,2024-01-19
6,30,2024-01-19,267.56,Clouds,0,1.45,2024-01-19
6,30,2024-01-19,266.93,Clouds,0,1.57,2024-01-19
6,30,2024-01-20,266.31,Clouds,0,1.1,2024-01-19
6,30,2024-01-20,266.23,Clouds,0,1.42,2024-01-19
6,30,2024-01-20,265.7,Clear,0,0.87,2024-01-19
6,30,2024-01-20,269.35,Clear,0,1.94,2024-01-19
6,30,2024-01-20,272.85,Clear,0,2.46,2024-01-19
6,30,2024-01-20,271.85,Clear,0,2.08,2024-01-19
6,30,2024-01-20,268.34,Clear,0,2.38,2024-01-19
6,30,2024-01-20,267.34,Clouds,0,1.97,2024-01-19
6,30,2024-01-21,266.86,Clouds,0,1.58,2024-01-19
6,30,2024-01-21,266.46,Clear,0,1.27,2024-01-19
6,30,2024-01-21,266.36,Clouds,0,1.74,2024-01-19
6,30,2024-01-21,271.24,Clouds,0,1.46,2024-01-19
6,30,2024-01-21,275.63,Clouds,0,1.27,2024-01-19
6,30,2024-01-21,273.99,Clouds,0,0.52,2024-01-19
6,30,2024-01-21,270.94,Clouds,0,1.84,2024-01-19
6,30,2024-01-21,270.14,Clouds,0,2.23,2024-01-19
6,30,2024-01-22,269.23,Clouds,0,1.36,2024-01-19
6,30,2024-01-22,270.22,Clouds,0,2.35,2024-01-19
6,30,2024-01-22,271.15,Clouds,0,2.58,2024-01-19
6,30,2024-01-22,275.4,Clouds,0,1.87,2024-01-19
6,30,2024-01-22,279.25,Clouds,0,2.81,2024-01-19
6,30,2024-01-22,278.28,Rain,0.24,5.16,2024-01-19
6,30,2024-01-22,278.14,Rain,0.2,6.44,2024-01-19
6,30,2024-01-22,279.37,Rain,0.68,9.23,2024-01-19
6,30,2024-01-23,276.92,Rain,0.26,6.54,2024-01-19
6,30,2024-01-23,276.13,Clouds,0,5.05,2024-01-19
6,30,2024-01-23,274.98,Clouds,0,5.63,2024-01-19
6,30,2024-01-23,276.55,Clouds,0,5.37,2024-01-19
6,30,2024-01-23,279.25,Clouds,0,4.95,2024-01-19
6,30,2024-01-23,277.73,Clouds,0,3.22,2024-01-19
6,30,2024-01-23,277.36,Clouds,0,4.32,2024-01-19
6,30,2024-01-23,277.7,Rain,1.12,4.73,2024-01-19
6,30,2024-01-24,281.99,Clouds,0,8.39,2024-01-19
6,30,2024-01-24,282.84,Clouds,0,7.99,2024-01-19
6,30,2024-01-24,283.27,Clouds,0,9.46,2024-01-19
7,51,2024-01-19,283.86,Clouds,0,1.5,2024-01-19
7,51,2024-01-19,284.76,Clouds,0,2.25,2024-01-19
7,51,2024-01-19,284.17,Clouds,0,0.97,2024-01-19
7,51,2024-01-19,282.36,Clouds,0,1.05,2024-01-19
7,51,2024-01-19,277.95,Clouds,0,3.11,2024-01-19
7,51,2024-01-20,275.66,Clouds,0,3.6,2024-01-19
7,51,2024-01-20,273.92,Snow,0,3.35,2024-01-19
7,51,2024-01-20,272.62,Snow,0,3.63,2024-01-19
7,51,2024-01-20,272.1,Snow,0,2.97,2024-01-19
7,51,2024-01-20,272.29,Snow,0,1.41,2024-01-19
7,51,2024-01-20,271.33,Snow,0,1.63,2024-01-19
7,51,2024-01-20,270.91,Snow,0,2.16,2024-01-19
7,51,2024-01-20,270.43,Snow,0,1.72,2024-01-19
7,51,2024-01-21,268.66,Snow,0,1.25,2024-01-19
7,51,2024-01-21,264.08,Clouds,0,0.6,2024-01-19
7,51,2024-01-21,261.17,Clouds,0,0.15,2024-01-19
7,51,2024-01-21,268.4,Clouds,0,0.34,2024-01-19
7,51,2024-01-21,271.27,Clear,0,0.29,2024-01-19
7,51,2024-01-21,267.93,Clear,0,0.16,2024-01-19
7,51,2024-01-21,263.62,Clear,0,0.26,2024-01-19
7,51,2024-01-21,262.6,Clear,0,0.23,2024-01-19
7,51,2024-01-22,261.93,Clear,0,0.17,2024-01-19
7,51,2024-01-22,261.45,Clouds,0,0.19,2024-01-19
7,51,2024-01-22,261.41,Clouds,0,0.43,2024-01-19
7,51,2024-01-22,268.45,Clear,0,0.34,2024-01-19
7,51,2024-01-22,271.93,Clear,0,0.11,2024-01-19
7,51,2024-01-22,269.29,Clear,0,0.08,2024-01-19
7,51,2024-01-22,265.4,Clear,0,0.61,2024-01-19
7,51,2024-01-22,264.3,Clear,0,0.57,2024-01-19
7,51,2024-01-23,263.89,Clouds,0,0.52,2024-01-19
7,51,2024-01-23,263.51,Clouds,0,0.39,2024-01-19
7,51,2024-01-23,263.08,Clouds,0,0.66,2024-01-19
7,51,2024-01-23,270.1,Clear,0,1.26,2024-01-19
7,51,2024-01-23,273.88,Clear,0,1.8,2024-01-19
7,51,2024-01-23,270.64,Clouds,0,1.36,2024-01-19
7,51,2024-01-23,267.78,Clouds,0,1.5,2024-01-19
7,51,2024-01-23,270.89,Clouds,0,1.39,2024-01-19
7,51,2024-01-24,272.45,Clouds,0,2.17,2024-01-19
7,51,2024-01-24,267.12,Clouds,0,1.28,2024-01-19
7,51,2024-01-24,266.18,Clouds,0,0.98,2024-01-19
8,30,2024-01-19,270.26,Clouds,0,1.11,2024-01-19
8,30,2024-01-19,271.2,Clouds,0,1.06,2024-01-19
8,30,2024-01-19,271.78,Clouds,0,1.11,2024-01-19
8,30,2024-01-19,268.73,Clouds,0,1.41,2024-01-19
8,30,2024-01-19,267.31,Clouds,0,1.91,2024-01-19
8,30,2024-01-20,265.32,Clouds,0,2.06,2024-01-19
8,30,2024-01-20,264.5,Clouds,0,1.93,2024-01-19
8,30,2024-01-20,264.19,Clouds,0,1.91,2024-01-19
8,30,2024-01-20,267.16,Clouds,0,1.92,2024-01-19
8,30,2024-01-20,272.71,Clouds,0,2.04,2024-01-19
8,30,2024-01-20,272.56,Clouds,0,1.64,2024-01-19
8,30,2024-01-20,268.72,Clouds,0,2.29,2024-01-19
8,30,2024-01-20,268.92,Clouds,0,2.51,2024-01-19
8,30,2024-01-21,269.18,Clouds,0,3.43,2024-01-19
8,30,2024-01-21,269.86,Clouds,0,3.76,2024-01-19
8,30,2024-01-21,270.24,Clouds,0,4.05,2024-01-19
8,30,2024-01-21,271.11,Clouds,0,3.93,2024-01-19
8,30,2024-01-21,274.85,Clouds,0,4.57,2024-01-19
8,30,2024-01-21,275.36,Clouds,0,4.48,2024-01-19
8,30,2024-01-21,276.03,Clouds,0,6.6,2024-01-19
8,30,2024-01-21,276.95,Clouds,0,5.91,2024-01-19
8,30,2024-01-22,279.11,Clouds,0,7.98,2024-01-19
8,30,2024-01-22,280.03,Rain,1.1,8.07,2024-01-19
8,30,2024-01-22,281.77,Rain,0.57,8.99,2024-01-19
8,30,2024-01-22,281.75,Rain,0.17,8.31,2024-01-19
8,30,2024-01-22,281.98,Rain,2.04,7.27,2024-01-19
8,30,2024-01-22,282.1,Rain,3.13,6.7,2024-01-19
8,30,2024-01-22,279.53,Rain,1.9,6.13,2024-01-19
8,30,2024-01-22,278.92,Clouds,0,5.74,2024-01-19
8,30,2024-01-23,278.62,Clouds,0,5.57,2024-01-19
8,30,2024-01-23,277.98,Clouds,0,4.74,2024-01-19
8,30,2024-01-23,278.17,Clouds,0,4.79,2024-01-19
8,30,2024-01-23,278.87,Clouds,0,4.23,2024-01-19
8,30,2024-01-23,280.67,Clouds,0,5.78,2024-01-19
8,30,2024-01-23,280.42,Rain,1.41,5.98,2024-01-19
8,30,2024-01-23,282.46,Rain,0.53,6.5,2024-01-19
8,30,2024-01-23,284.3,Clouds,0,8.27,2024-01-19
8,30,2024-01-24,285.81,Clouds,0,8.3,2024-01-19
8,30,2024-01-24,286.29,Rain,0.25,8.61,2024-01-19
8,30,2024-01-24,284.51,Rain,3.82,8.14,2024-01-19
9,16,2024-01-19,288.73,Clouds,0,3.39,2024-01-19
9,16,2024-01-19,289.01,Clouds,0,3.26,2024-01-19
9,16,2024-01-19,288.97,Clouds,0,2.24,2024-01-19
9,16,2024-01-19,288.35,Rain,0.83,2.98,2024-01-19
9,16,2024-01-19,287.85,Rain,0.46,2.32,2024-01-19
9,16,2024-01-20,287.61,Rain,1.5,1.96,2024-01-19
9,16,2024-01-20,285.58,Rain,3.92,3.04,2024-01-19
9,16,2024-01-20,281.65,Rain,2.62,7.65,2024-01-19
9,16,2024-01-20,280.45,Rain,0.83,7.25,2024-01-19
9,16,2024-01-20,280.88,Rain,0.29,7.74,2024-01-19
9,16,2024-01-20,282.19,Clouds,0,8.41,2024-01-19
9,16,2024-01-20,280.58,Clouds,0,8.46,2024-01-19
9,16,2024-01-20,280.22,Clear,0,7.53,2024-01-19
9,16,2024-01-21,279.78,Clear,0,5.96,2024-01-19
9,16,2024-01-21,279.48,Clear,0,4.98,2024-01-19
9,16,2024-01-21,278.63,Clear,0,4.17,2024-01-19
9,16,2024-01-21,281.15,Clear,0,4.51,2024-01-19
9,16,2024-01-21,284.07,Clear,0,3.86,2024-01-19
9,16,2024-01-21,284.57,Clear,0,3.46,2024-01-19
9,16,2024-01-21,282.69,Clear,0,3.61,2024-01-19
9,16,2024-01-21,281.38,Clear,0,2.4,2024-01-19
9,16,2024-01-22,280.43,Clear,0,2.44,2024-01-19
9,16,2024-01-22,279.98,Clouds,0,2.34,2024-01-19
9,16,2024-01-22,279.91,Clouds,0,2.21,2024-01-19
9,16,2024-01-22,281.59,Clouds,0,1.68,2024-01-19
9,16,2024-01-22,283.77,Clouds,0,1.83,2024-01-19
9,16,2024-01-22,283.92,Clear,0,3.01,2024-01-19
9,16,2024-01-22,283.16,Clear,0,1.13,2024-01-19
9,16,2024-01-22,283.8,Clouds,0,2.15,2024-01-19
9,16,2024-01-23,283.97,Clouds,0,3.02,2024-01-19
9,16,2024-01-23,282.49,Rain,0.19,1.13,2024-01-19
9,16,2024-01-23,282.3,Rain,0.25,1.12,2024-01-19
9,16,2024-01-23,283.1,Clouds,0,2.77,2024-01-19
9,16,2024-01-23,285.31,Clouds,0,5.14,2024-01-19
9,16,2024-01-23,284.8,Clouds,0,5.12,2024-01-19
9,16,2024-01-23,283.79,Clouds,0,3.84,2024-01-19
9,16,2024-01-23,282.73,Clouds,0,2.85,2024-01-19
9,16,2024-01-24,281.88,Clouds,0,3.39,2024-01-19
9,16,2024-01-24,281.48,Clear,0,2.97,2024-01-19
9,16,2024-01-24,281.14,Clouds,0,2.29,2024-01-19
10,21,2024-01-19,275.87,Clouds,0,8.89,2024-01-19
10,21,2024-01-19,277.01,Clouds,0,10.62,2024-01-19
10,21,2024-01-19,278.62,Clouds,0,9.63,2024-01-19
10,21,2024-01-19,280.54,Clouds,0,6.08,2024-01-19
10,21,2024-01-19,281.32,Clouds,0,4.01,2024-01-19
10,21,2024-01-20,281.77,Clouds,0,1.82,2024-01-19
10,21,2024-01-20,280.11,Clouds,0,4.38,2024-01-19
10,21,2024-01-20,279.97,Clouds,0,1.86,2024-01-19
10,21,2024-01-20,279.21,Clouds,0,3.26,2024-01-19
10,21,2024-01-20,280.23,Clouds,0,1.53,2024-01-19
10,21,2024-01-20,281.35,Clear,0,5.38,2024-01-19
10,21,2024-01-20,281.79,Clear,0,3.55,2024-01-19
10,21,2024-01-20,281.76,Clear,0,1.46,2024-01-19
10,21,2024-01-21,281.34,Clear,0,0.76,2024-01-19
10,21,2024-01-21,280.47,Clear,0,2.88,2024-01-19
10,21,2024-01-21,280.08,Clear,0,3.02,2024-01-19
10,21,2024-01-21,281.1,Clouds,0,3,2024-01-19
10,21,2024-01-21,283.06,Clouds,0,3.63,2024-01-19
10,21,2024-01-21,283.41,Clouds,0,3.9,2024-01-19
10,21,2024-01-21,282.25,Clouds,0,2.07,2024-01-19
10,21,2024-01-21,281.71,Clouds,0,1.4,2024-01-19
10,21,2024-01-22,281.26,Clouds,0,1.44,2024-01-19
10,21,2024-01-22,281.19,Clouds,0,2.05,2024-01-19
10,21,2024-01-22,281.19,Clouds,0,1.9,2024-01-19
10,21,2024-01-22,282.43,Clouds,0,2.54,2024-01-19
10,21,2024-01-22,284.4,Clouds,0,1.37,2024-01-19
10,21,2024-01-22,284.36,Clouds,0,1.19,2024-01-19
10,21,2024-01-22,283.38,Clouds,0,5.62,2024-01-19
10,21,2024-01-22,282.68,Clouds,0,7.88,2024-01-19
10,21,2024-01-23,282.94,Clouds,0,11.27,2024-01-19
10,21,2024-01-23,283.31,Clouds,0,13.45,2024-01-19
10,21,2024-01-23,281.76,Clouds,0,7.64,2024-01-19
10,21,2024-01-23,281.75,Clouds,0,6.01,2024-01-19
10,21,2024-01-23,284.87,Clouds,0,3.22,2024-01-19
10,21,2024-01-23,286.27,Clouds,0,3.85,2024-01-19
10,21,2024-01-23,284.98,Clouds,0,2.44,2024-01-19
10,21,2024-01-23,284.43,Clouds,0,1.17,2024-01-19
10,21,2024-01-24,284.19,Clouds,0,2,2024-01-19
10,21,2024-01-24,283.58,Clouds,0,2.03,2024-01-19
10,21,2024-01-24,282.91,Clouds,0,2.85,2024-01-19
11,16,2024-01-19,275.11,Clear,0,1.01,2024-01-19
11,16,2024-01-19,276.87,Clouds,0,1.44,2024-01-19
11,16,2024-01-19,278.23,Clouds,0,1.88,2024-01-19
11,16,2024-01-19,276.6,Clouds,0,1.29,2024-01-19
11,16,2024-01-19,275.73,Snow,0,2.85,2024-01-19
11,16,2024-01-20,275.17,Snow,0,1.58,2024-01-19
11,16,2024-01-20,274.87,Snow,0,1.09,2024-01-19
11,16,2024-01-20,274.23,Snow,0,0.8,2024-01-19
11,16,2024-01-20,275.14,Clouds,0,1.24,2024-01-19
11,16,2024-01-20,277.76,Clouds,0,1.34,2024-01-19
11,16,2024-01-20,278.31,Clear,0,0.91,2024-01-19
11,16,2024-01-20,275.76,Clear,0,1.12,2024-01-19
11,16,2024-01-20,274.81,Clouds,0,0.95,2024-01-19
11,16,2024-01-21,274.05,Clouds,0,0.88,2024-01-19
11,16,2024-01-21,273.63,Clear,0,0.72,2024-01-19
11,16,2024-01-21,273.36,Clouds,0,0.95,2024-01-19
11,16,2024-01-21,275.36,Clouds,0,0.76,2024-01-19
11,16,2024-01-21,278.04,Clouds,0,0.91,2024-01-19
11,16,2024-01-21,277.9,Clouds,0,0.7,2024-01-19
11,16,2024-01-21,275.24,Clouds,0,0.98,2024-01-19
11,16,2024-01-21,274.54,Clear,0,1.01,2024-01-19
11,16,2024-01-22,274.16,Clear,0,0.57,2024-01-19
11,16,2024-01-22,273.95,Clouds,0,0.49,2024-01-19
11,16,2024-01-22,273.76,Clouds,0,0.46,2024-01-19
11,16,2024-01-22,275.78,Clouds,0,0.56,2024-01-19
11,16,2024-01-22,278.24,Clouds,0,0.38,2024-01-19
11,16,2024-01-22,277.97,Clouds,0,0.39,2024-01-19
11,16,2024-01-22,275.45,Clouds,0,0.75,2024-01-19
11,16,2024-01-22,274.83,Clear,0,0.62,2024-01-19
11,16,2024-01-23,274.71,Clear,0,1.14,2024-01-19
11,16,2024-01-23,274.54,Clear,0,1.53,2024-01-19
11,16,2024-01-23,274.61,Clear,0,0.54,2024-01-19
11,16,2024-01-23,276.81,Clouds,0,1.27,2024-01-19
11,16,2024-01-23,279.72,Clouds,0,0.75,2024-01-19
11,16,2024-01-23,279.85,Clouds,0,0.23,2024-01-19
11,16,2024-01-23,277.26,Clouds,0,0.92,2024-01-19
11,16,2024-01-23,276.53,Clouds,0,1.25,2024-01-19
11,16,2024-01-24,276.56,Clouds,0,0.62,2024-01-19
11,16,2024-01-24,276.47,Clouds,0,0.48,2024-01-19
11,16,2024-01-24,276.56,Clouds,0,0.5,2024-01-19
12,30,2024-01-19,267.43,Clouds,0,1.99,2024-01-19
12,30,2024-01-19,269.1,Clouds,0,2.11,2024-01-19
12,30,2024-01-19,270.49,Clouds,0,1.41,2024-01-19
12,30,2024-01-19,268.57,Clouds,0,0.67,2024-01-19
12,30,2024-01-19,269.21,Clouds,0,1.41,2024-01-19
12,30,2024-01-20,267.01,Clouds,0,1.29,2024-01-19
12,30,2024-01-20,266.26,Clouds,0,1.07,2024-01-19
12,30,2024-01-20,266.03,Clouds,0,1.09,2024-01-19
12,30,2024-01-20,268.65,Clouds,0,0.94,2024-01-19
12,30,2024-01-20,272.3,Clouds,0,0.99,2024-01-19
12,30,2024-01-20,271.16,Clouds,0,0.41,2024-01-19
12,30,2024-01-20,267.44,Clouds,0,0.22,2024-01-19
12,30,2024-01-20,266.64,Clouds,0,0.47,2024-01-19
12,30,2024-01-21,265.92,Clouds,0,0.31,2024-01-19
12,30,2024-01-21,266.9,Clouds,0,0.72,2024-01-19
12,30,2024-01-21,267.63,Clouds,0,1.47,2024-01-19
12,30,2024-01-21,269.88,Clouds,0,2.17,2024-01-19
12,30,2024-01-21,272.8,Clouds,0,3.09,2024-01-19
12,30,2024-01-21,273.26,Clouds,0,3.12,2024-01-19
12,30,2024-01-21,272.13,Clouds,0,2.8,2024-01-19
12,30,2024-01-21,273.49,Clouds,0,3.36,2024-01-19
12,30,2024-01-22,273,Clouds,0,3.42,2024-01-19
12,30,2024-01-22,274.76,Clouds,0,4.83,2024-01-19
12,30,2024-01-22,275.84,Rain,1.3,5.14,2024-01-19
12,30,2024-01-22,277.66,Rain,2.17,6.56,2024-01-19
12,30,2024-01-22,279.75,Clouds,0,8.19,2024-01-19
12,30,2024-01-22,280.08,Rain,0.83,8.08,2024-01-19
12,30,2024-01-22,280.29,Rain,1.3,7.14,2024-01-19
12,30,2024-01-22,278.01,Clouds,0,4.09,2024-01-19
12,30,2024-01-23,277.59,Clouds,0,4.21,2024-01-19
